Price,Age,KM,FuelType,HP,MetColor,Automatic,CC,Doors,Weight,Mileage
10750,63,65896,Petrol,110,1,0,1600,3,1065,40945.863416
10950,67,65785,Petrol,110,1,0,1600,5,1075,40876.891235
9950,65,65513,Petrol,110,1,1,1600,4,1070,40707.878323
9950,59,65463,Petrol,110,1,0,1600,5,1070,40676.809773
8100,68,65400,Petrol,86,1,0,1300,4,1000,40637.6634
9250,60,65259,Petrol,110,1,0,1600,3,1050,40550.050089000004
7800,64,65000,Petrol,110,1,0,1600,3,1050,40389.115
9000,68,65000,Petrol,110,0,0,1600,5,1070,40389.115
8950,57,65000,Petrol,110,0,0,1600,4,1035,40389.115
8950,62,64966,Petrol,86,0,0,1300,3,1020,40367.988386
9950,68,64950,Petrol,110,1,0,1600,5,1075,40358.04645
8500,60,64914,Petrol,110,1,0,1600,5,1070,40335.677094
7995,62,64797,Petrol,110,1,0,1600,5,1075,40262.976687
8750,65,64772,Petrol,110,1,0,1600,3,1050,40247.442412000004
9750,63,64690,Petrol,86,0,0,1300,3,1020,40196.48999
10950,65,64630,Petrol,110,0,0,1600,5,1070,40159.20773
9750,67,64613,Petrol,110,1,0,1600,5,1085,40148.644423
8200,60,64383,Petrol,86,0,0,1300,3,1015,40005.729093
8950,68,64000,Petrol,110,0,0,1600,5,1075,39767.744
9500,66,63881,Petrol,86,0,0,1300,3,1015,39693.800851
10950,58,63870,Diesel,72,0,0,2000,5,1135,39686.96577
9750,66,63328,Petrol,86,0,1,1300,5,1065,39350.182688
9950,65,63000,Petrol,86,1,1,1300,5,1065,39146.373
10450,61,63000,Petrol,86,0,1,1300,3,1050,39146.373
9850,65,62396,Petrol,110,0,0,1600,3,1050,38771.064916
9450,62,62377,Petrol,110,1,0,1600,5,1075,38759.258867
10295,67,62316,Petrol,110,1,0,1600,3,1050,38721.355236
9750,68,62292,Petrol,110,1,0,1600,3,1065,38706.442332
8950,65,62225,Petrol,110,1,0,1600,3,1050,38664.810475
9900,68,62222,Petrol,110,0,0,1600,5,1075,38662.946362
8750,66,62135,Petrol,86,1,0,1300,5,1035,38608.887085
9950,58,62024,Petrol,110,1,0,1600,5,1075,38539.914904
8500,60,61977,Petrol,86,1,0,1300,3,1015,38510.710467
9950,62,61930,Petrol,110,1,0,1600,4,1035,38481.50603
10950,57,61682,Petrol,110,0,0,1600,3,1050,38327.406022
9795,68,61568,Petrol,110,1,0,1600,4,1035,38256.569728
8750,68,61504,Petrol,110,1,0,1600,4,1035,38216.801984
8250,65,61384,Petrol,110,1,0,1600,3,1050,38142.237464
9950,58,61343,Petrol,110,1,0,1600,5,1075,38116.761253
9950,62,61254,Petrol,110,0,0,1600,5,1075,38061.459234
10500,59,61166,Petrol,110,1,0,1600,3,1050,38006.778586
9750,62,61149,Petrol,86,1,0,1300,5,1040,37996.215279000004
11250,61,61144,Petrol,110,1,0,1600,5,1090,37993.108424
8900,59,61127,Petrol,110,1,0,1600,3,1050,37982.545117
7950,60,61100,Petrol,86,1,0,1300,3,1015,37965.7681
11500,68,61100,Petrol,110,1,0,1600,5,1075,37965.7681
9450,57,61000,Petrol,110,1,0,1600,3,1050,37903.631
7995,65,60724,Petrol,86,1,0,1300,3,1015,37732.132604
10995,59,60708,Petrol,86,1,0,1300,5,1045,37722.190668
8950,61,60532,Petrol,110,1,0,1600,3,1050,37612.829372
8250,67,60000,Petrol,86,0,1,1300,4,1030,37282.26
8950,66,60000,Petrol,86,1,0,1300,3,1015,37282.26
8950,65,60000,Petrol,86,1,0,1300,3,1015,37282.26
9500,62,59295,Petrol,86,0,0,1300,5,1035,36844.193445
7500,65,59264,Petrol,86,0,0,1300,3,1015,36824.930944
8950,63,59000,Petrol,110,0,0,1600,3,1050,36660.889
9950,63,59000,Petrol,86,1,0,1300,5,1035,36660.889
9750,65,59000,Petrol,110,0,0,1600,5,1075,36660.889
9450,61,59000,Petrol,110,1,0,1600,5,1070,36660.889
9950,65,59000,Petrol,110,0,0,1600,3,1050,36660.889
9750,68,58860,Petrol,110,1,0,1600,3,1055,36573.89706
8950,65,58829,Petrol,110,0,0,1600,3,1050,36554.634559
8250,66,58654,Petrol,110,1,0,1600,5,1070,36445.894634000004
7750,65,58300,Petrol,86,1,0,1300,3,1015,36225.9293
8950,60,58269,Petrol,110,1,0,1600,3,1050,36206.666799
9950,64,58136,Petrol,110,1,0,1600,5,1075,36124.024456
9450,66,58113,Petrol,107,1,1,1600,3,1085,36109.732923
12950,67,58058,Petrol,110,1,0,1600,3,1065,36075.557518
9950,58,58000,Petrol,110,1,0,1600,3,1050,36039.518000000004
10495,62,58000,Petrol,110,1,0,1600,3,1065,36039.518000000004
7950,68,57565,Petrol,86,1,0,1300,5,1035,35769.221615
10500,63,57413,Petrol,107,0,1,1600,5,1115,35674.773223000004
8950,65,57374,Petrol,110,1,0,1600,5,1075,35650.539754
9900,62,57179,Petrol,110,1,0,1600,5,1075,35529.372409
9995,61,57169,Petrol,110,1,0,1600,3,1065,35523.158699
9950,63,57124,Petrol,110,1,0,1600,3,1065,35495.197004
9950,63,57000,Petrol,110,1,0,1600,3,1050,35418.147
8250,67,57000,Petrol,110,0,0,1600,3,1050,35418.147
9950,63,57000,Petrol,86,1,0,1300,5,1035,35418.147
8950,59,56259,Petrol,86,0,0,1300,3,1015,34957.711089000004
10950,62,56209,Petrol,107,1,1,1600,3,1080,34926.642539
9250,67,56074,Petrol,86,0,0,1300,4,1000,34842.757454
9950,63,55942,Petrol,110,1,0,1600,5,1070,34760.736482
9995,57,55844,Petrol,86,1,0,1300,5,1045,34699.842124
8750,61,55747,Petrol,86,0,0,1300,3,1020,34639.569137
10950,58,55478,Petrol,86,0,0,1300,5,1045,34472.420338
10350,60,55085,Petrol,107,0,1,1600,5,1105,34228.221535
9950,65,55061,Petrol,110,1,0,1600,5,1070,34213.308631
8950,65,55000,Petrol,86,1,0,1300,3,1015,34175.405
10950,57,55000,Petrol,110,0,0,1600,5,1075,34175.405
10950,63,54936,Petrol,110,1,0,1600,5,1075,34135.637256
8950,68,54875,Petrol,110,1,0,1600,5,1070,34097.733625
8900,67,54847,Petrol,110,0,0,1600,3,1050,34080.335237
10250,60,54554,Petrol,110,1,0,1600,3,1065,33898.273534
9450,61,54125,Petrol,110,1,0,1600,5,1035,33631.705375
9250,61,54000,Petrol,110,1,0,1600,3,1055,33554.034
10500,57,54000,Petrol,110,1,0,1600,5,1075,33554.034
7350,58,54000,Petrol,86,0,0,1300,5,1035,33554.034
10250,57,54000,Petrol,110,1,0,1600,3,1135,33554.034
10250,62,53285,Petrol,110,1,0,1600,5,1075,33109.753735
11500,65,53053,Petrol,110,1,0,1600,5,1075,32965.595663
8950,68,53000,Petrol,110,1,1,1587,3,1075,32932.663
7750,68,53000,Petrol,86,0,0,1300,3,1015,32932.663
9500,64,52968,Petrol,110,1,0,1600,3,1050,32912.779128
8450,67,52800,Petrol,86,1,0,1300,3,1015,32808.3888
8950,57,52548,Petrol,110,0,0,1600,3,1050,32651.803308
8400,60,52487,Petrol,110,1,0,1600,4,1035,32613.899677
9250,66,52383,Petrol,86,0,0,1300,3,1015,32549.277093
8900,61,52112,Petrol,110,1,0,1600,4,1035,32380.885552
8750,58,51712,Petrol,110,0,0,1600,3,1050,32132.337152
10950,58,51421,Petrol,110,0,1,1600,5,1105,31951.518191
8950,61,51235,Petrol,86,1,0,1300,4,1000,31835.943185
8950,65,51000,Petrol,86,1,0,1300,3,1015,31689.921000000002
8895,61,50925,Petrol,110,1,0,1600,5,1070,31643.318175
9390,66,50806,Petrol,86,0,0,1300,3,1480,31569.375026
8750,59,50469,Petrol,110,1,0,1600,5,1070,31359.972999
9750,61,50173,Petrol,110,1,0,1600,5,1075,31176.047183
9950,62,50000,Petrol,110,1,0,1600,5,1075,31068.55
10950,65,49942,Petrol,110,0,0,1600,3,1065,31032.510482
9900,67,49585,Petrol,110,0,0,1600,5,1085,30810.681035
9500,62,49258,Petrol,110,1,0,1600,4,1035,30607.492718
9950,61,49000,Petrol,110,0,0,1600,3,1050,30447.179
9950,63,48738,Petrol,110,0,0,1600,5,1055,30284.379798
10500,62,47750,Petrol,86,1,0,1300,5,1040,29670.46525
9950,63,47612,Petrol,86,0,0,1300,3,1015,29584.716052
10495,68,47500,Petrol,86,1,0,1300,5,1035,29515.1225
9500,66,47237,Petrol,110,0,0,1600,3,1050,29351.701927000002
8500,58,47171,Petrol,86,1,0,1300,3,1015,29310.691441
10450,60,47060,Petrol,110,0,0,1600,4,1035,29241.71926
8950,65,47014,Petrol,86,1,0,1300,3,1015,29213.136194
9900,59,46929,Petrol,86,1,0,1300,3,1025,29160.319659
8900,63,46000,Petrol,86,0,0,1300,5,1035,28583.066
8745,65,45681,Petrol,110,0,0,1600,3,1050,28384.848651
8750,65,45549,Petrol,86,1,0,1300,3,1015,28302.827679
10750,57,45000,Petrol,110,1,0,1600,5,1050,27961.695
9750,57,45000,Petrol,110,1,0,1600,3,1050,27961.695
8850,65,45000,Petrol,110,0,0,1600,5,1075,27961.695
7950,66,45000,Petrol,86,1,0,1300,5,1035,27961.695
9450,63,45000,Petrol,110,1,0,1600,4,1035,27961.695
9950,61,45000,Petrol,107,0,1,1600,3,1085,27961.695
8250,63,44944,Petrol,110,1,0,1600,4,1035,27926.898224
9950,61,44597,Petrol,86,0,0,1300,3,1015,27711.282487
9995,68,44458,Petrol,86,0,0,1300,3,1015,27624.911918
9950,59,43818,Petrol,110,0,0,1600,5,1070,27227.234478
10495,60,43426,Petrol,110,1,0,1600,5,1070,26983.657046
7950,58,43000,CNG,110,1,1,1600,4,1114,26718.953
8950,68,43000,Petrol,110,1,0,1600,5,1035,26718.953
9695,57,43000,Petrol,110,0,0,1600,5,1075,26718.953
7750,64,43000,Petrol,86,0,0,1300,3,1015,26718.953
9950,68,42750,Petrol,110,1,0,1600,3,1050,26563.61025
9950,67,42102,Petrol,110,1,0,1600,5,1075,26160.961842
9950,63,41586,Petrol,110,1,0,1600,5,1114,25840.334406
9900,64,41200,Petrol,110,0,0,1600,5,1070,25600.4852
10950,57,40214,Petrol,86,0,0,1300,3,1025,24987.813394
8950,60,40000,Petrol,86,1,0,1300,4,1000,24854.84
8950,66,39222,Petrol,86,1,1,1300,3,1045,24371.413362
8250,66,39144,Petrol,110,1,0,1600,3,1050,24322.946424
10250,62,39000,Petrol,110,1,0,1600,5,1075,24233.469
8750,61,38019,Petrol,110,1,0,1600,5,1070,23623.904049
9750,68,37759,Petrol,110,1,0,1600,5,1070,23462.347589
10950,61,37500,Petrol,110,0,0,1600,5,1085,23301.4125
10950,60,37111,Petrol,110,1,0,1600,3,1050,23059.699181
9750,62,37000,Petrol,86,0,0,1300,3,1015,22990.727
8900,59,36954,Petrol,110,1,0,1600,3,1050,22962.143934
9500,60,36943,Petrol,110,0,0,1600,5,1070,22955.308853
9950,63,36923,Petrol,86,0,0,1300,5,1050,22942.881433
9950,66,36658,Petrol,110,0,0,1600,3,1050,22778.218118
8250,65,36000,Petrol,86,1,0,1300,3,1015,22369.356
10450,65,36000,Petrol,110,1,0,1600,3,1065,22369.356
10950,62,35512,Petrol,110,1,0,1600,3,1065,22066.126952
9250,65,35283,Petrol,86,1,0,1300,3,1015,21923.832993
8900,68,35000,Petrol,110,1,0,1600,3,1050,21747.985
10900,57,35000,Petrol,86,1,0,1300,5,1045,21747.985
9750,64,34114,Petrol,110,0,0,1600,3,1050,21197.450294000002
11950,58,34000,Petrol,110,0,0,1600,5,1075,21126.614
7900,68,33847,Petrol,86,1,0,1300,4,1000,21031.544237000002
10900,57,33535,Petrol,110,0,0,1600,4,1035,20837.676485
10450,65,33000,Petrol,110,0,0,1600,3,1050,20505.243
10950,59,32150,Petrol,110,1,0,1600,5,1085,19977.07765
9950,65,31588,Petrol,86,1,0,1300,3,1015,19627.867148
10750,60,31480,Petrol,110,1,0,1600,3,1065,19560.75908
9900,57,31307,Petrol,110,1,0,1600,5,1070,19453.261897
10750,68,31000,Petrol,110,1,0,1600,4,1035,19262.501
10450,58,30634,Petrol,110,1,0,1600,5,1075,19035.079214
9450,68,30300,Petrol,86,1,0,1300,4,1000,18827.5413
10750,60,28500,Petrol,86,1,1,1300,3,1045,17709.0735
10950,60,28500,Petrol,110,0,0,1600,5,1075,17709.0735
10000,57,28000,Petrol,86,0,0,1300,3,1015,17398.388
10500,68,26698,Petrol,110,0,0,1600,3,1055,16589.362958
12500,62,26000,Petrol,107,0,1,1600,3,1085,16155.646
8950,62,25505,Petrol,86,1,0,1300,5,1035,15848.067355000001
10500,58,25000,Petrol,110,1,0,1600,5,1075,15534.275
9245,66,22835,Petrol,110,1,0,1600,3,1050,14189.006785
10950,59,22705,Petrol,110,1,0,1600,5,1075,14108.228555
9500,63,22178,Petrol,86,1,0,1300,3,1015,13780.766038
10900,62,17345,Petrol,110,1,0,1600,3,1050,10777.679995
10950,67,15535,Petrol,86,1,1,1300,4,1030,9652.998485
9450,66,15110,Petrol,86,0,0,1300,5,1035,9388.91581
5900,73,232940,Diesel,72,0,0,2000,5,1172,144742.16074
6950,79,218118,Diesel,72,0,0,2000,5,1150,135532.199778
6000,78,217764,Diesel,72,1,0,2000,5,1135,135312.234444
5250,79,207114,CNG,110,1,0,1600,5,1114,128694.633294
4400,74,203254,Diesel,72,1,0,2000,3,1135,126296.141234
6750,77,200732,Diesel,72,1,0,2000,4,1100,124729.043572
8500,69,197501,Diesel,72,0,0,2000,5,1135,122721.39387100001
6150,80,194765,Diesel,72,0,0,2000,3,1120,121021.322815
6950,76,191620,Diesel,72,0,0,2000,5,1150,119067.11102
5750,76,183277,Diesel,72,0,0,2000,3,1115,113883.01276700001
8750,78,180378,Diesel,72,1,0,2000,4,1100,112081.658238
6500,70,178800,Diesel,72,0,0,2000,3,1115,111101.1348
5950,73,176177,Petrol,110,1,0,1600,5,1075,109471.278667
6500,78,176000,Petrol,86,0,0,1300,5,1035,109361.296
10500,77,172980,Diesel,72,1,0,2000,5,1135,107484.75558
8500,77,170000,Diesel,72,0,0,2000,4,1100,105633.07
7950,71,164000,Petrol,110,1,0,1600,3,1050,101904.844
5800,78,161775,Petrol,86,1,0,1300,3,1015,100522.293525
6750,80,160000,Petrol,86,0,0,1300,3,1015,99419.36
6950,78,159968,Diesel,72,0,0,2000,3,1115,99399.476128
5740,74,159908,Petrol,110,0,0,1600,3,1050,99362.193868
6550,73,158492,Petrol,86,0,0,1300,3,1015,98482.332532
8950,69,156204,Diesel,72,1,0,2000,3,1115,97060.63568400001
6750,73,156169,Petrol,86,1,0,1300,5,1035,97038.887699
7950,78,155210,Petrol,110,0,0,1600,3,1050,96442.99291
7950,69,155000,Diesel,72,0,0,2000,3,1115,96312.505
7450,76,154900,Diesel,72,1,0,2000,5,1140,96250.3679
7750,70,151300,Diesel,72,1,0,2000,5,1150,94013.4323
6450,71,151000,CNG,110,1,0,1600,5,1094,93827.02100000001
7900,75,150000,Diesel,72,1,0,2000,3,1135,93205.65
6900,69,146304,Diesel,72,1,0,2000,3,1115,90909.062784
5600,75,146197,Petrol,86,0,0,1300,3,1015,90842.576087
5950,77,145996,Petrol,110,0,0,1600,4,1035,90717.68051600001
6950,80,143560,Petrol,86,1,1,1300,3,1045,89204.02076
7950,71,139145,Diesel,73,0,0,2000,2,1115,86460.667795
8950,79,138500,Petrol,86,0,0,1300,5,1050,86059.8835
7950,74,137741,Diesel,90,1,0,2000,5,1135,85588.262911
9500,80,137178,Diesel,90,1,0,2000,5,1135,85238.431038
8600,76,134889,Diesel,72,1,0,2000,3,1115,83816.112819
5950,71,134660,Diesel,72,0,0,2000,5,1135,83673.81886
7750,73,134539,Petrol,110,0,0,1600,5,1070,83598.632969
7950,79,131500,Diesel,72,0,0,2000,5,1140,81710.2865
6950,77,131307,Petrol,110,1,0,1600,3,1050,81590.361897
7250,74,130025,Petrol,110,1,0,1600,3,1050,80793.764275
6500,78,130000,Petrol,86,0,0,1300,5,1015,80778.23
7250,77,128960,Petrol,110,1,0,1600,5,1070,80132.00416
9250,80,128351,Petrol,110,1,0,1600,5,1070,79753.589221
8250,73,128006,Petrol,110,1,0,1600,3,1050,79539.216226
7250,71,127159,Diesel,72,1,0,2000,3,1115,79012.914989
5250,72,126478,Petrol,110,1,0,1600,4,1035,78589.761338
7900,77,126000,Petrol,110,1,0,1600,5,1050,78292.746
6900,76,125778,Petrol,110,0,0,1600,3,1050,78154.801638
7900,75,125400,Petrol,110,0,0,1600,3,1050,77919.9234
7250,74,124910,Diesel,72,0,0,2000,5,1135,77615.45161
8450,70,124743,Petrol,110,1,0,1600,3,1050,77511.682653
7950,76,124591,Petrol,110,1,0,1600,5,1075,77417.234261
7950,74,124057,Petrol,110,1,0,1600,3,1050,77085.422147
6450,72,123403,Petrol,110,1,0,1600,3,1050,76679.045513
6650,75,123104,Petrol,110,1,0,1600,5,1070,76493.255584
7950,74,123077,Petrol,86,1,0,1300,3,1015,76476.478567
7250,80,122820,Petrol,86,0,0,1300,5,1040,76316.78622
7450,77,122290,Petrol,110,0,0,1600,3,1050,75987.45959
7950,74,121900,Petrol,110,1,0,1600,4,1035,75745.1249
7250,77,121545,Petrol,110,1,0,1600,5,1070,75524.538195
8250,71,120474,Diesel,72,1,0,2000,3,1115,74859.049854
8950,76,120263,Diesel,72,1,0,2000,5,1135,74727.940573
7750,74,120196,Petrol,110,1,0,1600,3,1050,74686.308716
8500,71,120000,Petrol,110,0,0,1600,5,1085,74564.52
7750,78,120000,Petrol,110,0,0,1600,5,1075,74564.52
5750,73,115877,Petrol,110,0,0,1600,4,1035,72002.607367
6900,76,115345,Petrol,110,1,0,1600,5,1070,71672.037995
6500,71,115157,Petrol,110,1,0,1600,3,1050,71555.220247
6500,78,115000,Petrol,107,1,1,1600,5,1100,71457.665
7600,77,114258,Petrol,86,1,0,1300,5,1050,70996.607718
8950,73,112963,Diesel,72,1,0,2000,5,1135,70191.932273
7450,74,112307,Petrol,110,1,0,1600,5,1070,69784.312897
7350,72,112000,Petrol,86,1,0,1300,3,1015,69593.552
7750,73,111602,Petrol,86,1,0,1300,3,1015,69346.246342
7460,80,111392,CNG,110,0,0,1598,3,1083,69215.758432
9250,76,110901,Petrol,110,1,0,1600,5,1085,68910.665271
7250,80,110887,Petrol,110,1,0,1600,3,1055,68901.966077
6500,72,110634,Petrol,86,1,0,1300,3,1015,68744.759214
6800,80,110000,Petrol,110,1,0,1600,4,1035,68350.81
8700,75,109540,Petrol,110,0,0,1600,5,1085,68064.97934
7500,78,109263,Petrol,110,0,0,1600,5,1070,67892.859573
7750,71,107516,Petrol,110,1,0,1600,3,1050,66807.324436
7950,73,107108,Petrol,110,1,0,1600,3,1050,66553.805068
9950,75,107000,Petrol,110,1,0,1600,3,1050,66486.697
6640,74,106250,Petrol,110,0,0,1600,5,1070,66020.66875
8750,71,106150,Petrol,86,0,0,1300,3,1015,65958.53165
7750,72,106108,Petrol,110,1,0,1600,3,1050,65932.434068
5950,72,105856,Petrol,86,0,0,1300,3,1015,65775.848576
6750,77,105152,Petrol,86,0,0,1300,3,1015,65338.403392
6500,80,105135,Petrol,110,1,0,1600,3,1050,65327.840085
8750,76,104344,Petrol,110,1,0,1600,3,1050,64836.335624
7950,74,104150,Petrol,110,1,0,1600,3,1050,64715.78965
6750,74,104000,Petrol,86,1,0,1300,3,1010,64622.584
7950,73,103121,Petrol,86,1,0,1300,5,1035,64076.398891
7950,80,102300,Petrol,86,1,0,1300,3,1015,63566.253300000004
8950,75,102005,Petrol,107,1,1,1600,5,1105,63382.948855
7750,77,102000,Petrol,86,1,0,1300,3,1015,63379.842000000004
6450,75,101855,Petrol,110,1,0,1600,5,1070,63289.743205
6900,74,101773,Petrol,110,0,0,1600,3,1050,63238.790783000004
8450,75,101159,Petrol,110,1,0,1600,5,1085,62857.268989000004
6750,74,101000,Petrol,86,0,0,1300,3,1015,62758.471
8050,74,100732,Petrol,86,1,1,1300,4,1030,62591.943572000004
9500,79,100719,Petrol,110,0,0,1600,5,1070,62583.865749000004
7750,78,100487,Petrol,110,0,0,1600,4,1035,62439.707677
8500,80,100458,Petrol,110,0,0,1600,5,1085,62421.687918
7795,75,100192,Petrol,110,1,0,1600,3,1050,62256.403232000004
6490,80,100123,Petrol,110,1,0,1600,3,1050,62213.528633
7950,73,99971,Petrol,110,1,0,1600,3,1050,62119.080241
6425,79,99397,Petrol,86,0,0,1300,5,1035,61762.413287
8950,69,99374,Petrol,86,1,0,1300,5,1035,61748.121754
6950,72,99245,Petrol,110,1,0,1600,5,1114,61667.964895
8750,79,98742,Petrol,110,0,0,1600,5,1085,61355.415282
8450,71,98154,Petrol,110,1,0,1600,3,1050,60990.049134
7950,77,98000,Petrol,110,1,0,1600,5,1065,60894.358
7950,80,97548,Petrol,86,0,0,1300,5,1035,60613.498308
8900,78,97534,Petrol,110,1,0,1600,5,1070,60604.799114
8950,73,97494,Petrol,110,1,0,1600,5,1085,60579.944274
8900,73,97085,Petrol,110,1,0,1600,5,1085,60325.803535
7950,69,97000,Petrol,110,0,0,1600,4,1035,60272.987
6495,74,96302,Petrol,86,1,0,1300,3,1015,59839.270042000004
7250,78,96000,Petrol,86,1,0,1300,3,1015,59651.616
9250,74,96000,Petrol,110,1,0,1600,5,1085,59651.616
6650,78,95909,Petrol,110,1,0,1600,5,1070,59595.071239
6990,79,95700,Petrol,110,0,0,1600,5,1085,59465.2047
7750,78,95651,Petrol,110,1,0,1600,5,1070,59434.757521
6950,79,95000,Petrol,86,1,0,1300,5,1035,59030.245
7250,80,94447,Petrol,110,0,0,1600,3,1050,58686.626837
9950,80,94079,Petrol,110,1,0,1600,5,1085,58457.962309
9250,80,93841,Petrol,110,0,0,1600,5,1070,58310.076011
7200,79,93090,Petrol,86,1,0,1300,5,1035,57843.42639
8250,72,93066,Petrol,110,1,0,1600,5,1075,57828.513486
8950,79,93039,Petrol,110,1,0,1600,3,1050,57811.736469
8250,77,93000,Petrol,110,1,0,1600,5,1075,57787.503000000004
6250,80,92830,Petrol,86,1,0,1300,3,1015,57681.86993
9900,80,92255,Petrol,107,0,1,1600,5,1105,57324.581605
7300,80,92096,Petrol,86,1,0,1300,5,1035,57225.783616
8950,72,91921,Petrol,86,1,0,1300,3,1020,57117.043691
6500,70,91900,Petrol,86,1,0,1300,3,1015,57103.9949
7950,78,91399,Petrol,110,1,0,1600,5,1070,56792.688029
7450,75,91082,Petrol,110,1,0,1600,3,1050,56595.713422
7950,71,90370,Petrol,86,1,0,1300,5,1035,56153.29727
8500,78,90345,Petrol,86,1,0,1300,5,1035,56137.762995
6950,77,90305,Petrol,86,1,0,1300,3,1015,56112.908155
7950,78,90011,Petrol,86,0,1,1300,3,1045,55930.225081000004
6750,77,90000,Petrol,86,1,0,1300,3,1015,55923.39
8450,70,89983,Petrol,110,0,0,1600,3,1055,55912.826693
7500,78,89953,Petrol,110,0,0,1600,5,1114,55894.185563
8750,74,89800,Diesel,72,1,0,2000,3,1115,55799.1158
8750,79,89739,Petrol,86,1,0,1300,5,1035,55761.212169
8950,76,89520,Petrol,110,1,0,1600,3,1050,55625.13192
